2370.00,-20.43
2380.00,-20.52
2390.00,-20.61
2400.00,-20.70
2410.00,-20.79
2420.00,-20.88
2430.00,-20.97
2440.00,-21.06
2450.00,-21.15
2460.00,-21.24
2470.00,-21.33
2480.00,-21.42
2490.00,-21.51
2500.00,-21.60
2510.00,-21.69
2520.00,-21.78
2530.00,-21.87
2540.00,-21.96
2550.00,-22.05
2560.00,-22.14
2570.00,-22.23
2580.00,-22.32
2590.00,-22.41
2600.00,-22.50
2610.00,-22.59
2620.00,-22.68
2630.00,-22.77
2640.00,-22.86
2650.00,-22.95
2660.00,-23.04
2670.00,-23.13
2680.00,-23.22
2690.00,-23.31
2700.00,-23.40
2710.00,-23.49
2720.00,-23.58
2730.00,-23.67
2740.00,-23.76
2750.00,-23.85
2760.00,-23.94
2770.00,-24.03
2780.00,-24.12
2790.00,-24.21
2800.00,-24.30
2810.00,-24.39
2820.00,-24.48
2830.00,-24.57
2840.00,-24.66
2850.00,-24.75
2860.00,-24.84
2870.00,-24.93
2880.00,-25.02
2890.00,-25.11
2900.00,-25.20
2910.00,-25.29
2920.00,-25.38
2930.00,-25.47
2940.00,-25.56
2950.00,-25.65
2960.00,-25.74
2970.00,-25.83
2980.00,-25.92
2990.00,-26.01
3000.00,-26.10
3010.00,-26.19
3020.00,-26.28
3030.00,-26.37
3040.00,-26.46
3050.00,-26.55
3060.00,-26.64
3070.00,-26.73
3080.00,-26.82
3090.00,-26.91
3100.00,-27.00
3110.00,-27.09
3120.00,-27.18
3130.00,-27.27
3140.00,-27.36
3150.00,-27.45
3160.00,-27.54
3170.00,-27.63
3180.00,-27.72
3190.00,-27.81
3200.00,-27.90
3210.00,-27.99
3220.00,-28.08
3230.00,-28.17
3240.00,-28.26
3250.00,-28.35
3260.00,-28.44
3270.00,-28.53
3280.00,-28.62
3290.00,-28.71
3300.00,-28.80
3310.00,-28.89
3320.00,-28.98
3330.00,-29.07
3340.00,-29.16
3350.00,-29.25
3360.00,-29.34
3370.00,-29.43
3380.00,-29.52
3390.00,-29.61
3400.00,-29.70
3410.00,-29.79
3420.00,-29.88
3430.00,-29.97
3440.00,-30.06
3450.00,-30.15
3460.00,-30.24
3470.00,-30.33
3480.00,-30.42
3490.00,-30.51
3500.00,-30.60
3510.00,-30.69
3520.00,-30.78
3530.00,-30.87
3540.00,-30.96
3550.00,-31.05
3560.00,-31.14
3570.00,-31.23
3580.00,-31.32
3590.00,-31.41
3600.00,-31.50
3610.00,-31.59
3620.00,-31.68
3630.00,-31.77
3640.00,-31.86
3650.00,-31.95
3660.00,-32.04
3670.00,-32.13
3680.00,-32.22
3690.00,-32.31
3700.00,-32.40
3710.00,-32.49
3720.00,-32.58
3730.00,-32.67
3740.00,-32.76
3750.00,-32.85
3760.00,-32.94
3770.00,-33.03
3780.00,-33.12
3790.00,-33.21
3800.00,-33.30
3810.00,-33.39
3820.00,-33.48
3830.00,-33.57
3840.00,-33.66
3850.00,-33.75
3860.00,-33.84
3870.00,-33.93
3880.00,-34.02
3890.00,-34.11
3900.00,-34.20
3910.00,-34.29
3920.00,-34.38
3930.00,-34.47
3940.00,-34.56
3950.00,-34.65
3960.00,-34.74
3970.00,-34.83
3980.00,-34.92
3990.00,-35.01
4000.00,-35.10
4010.00,-35.19
4020.00,-35.28
4030.00,-35.37
4040.00,-35.46
4050.00,-35.55
4060.00,-35.64
4070.00,-35.73
4080.00,-35.82
4090.00,-35.91
4100.00,-36.00
4110.00,-36.09
4120.00,-36.18
4130.00,-36.27
4140.00,-36.36
4150.00,-36.45
4160.00,-36.54
4170.00,-36.63
4180.00,-36.72
4190.00,-36.81
4200.00,-36.90
4210.00,-36.99
4220.00,-37.08
4230.00,-37.17
4240.00,-37.26
4250.00,-37.35
4260.00,-37.44
4270.00,-37.53
4280.00,-37.62
4290.00,-37.71
4300.00,-37.80
4310.00,-37.89
4320.00,-37.98
4330.00,-38.07
4340.00,-38.16
4350.00,-38.25
4360.00,-38.34
4370.00,-38.43
4380.00,-38.52
4390.00,-38.61
4400.00,-38.70
4410.00,-38.79
4420.00,-38.88
4430.00,-38.97
4440.00,-39.06
4450.00,-39.15
4460.00,-39.24
4470.00,-39.33
4480.00,-39.42
4490.00,-39.51
4500.00,-39.60
4510.00,-39.69
4520.00,-39.78
4530.00,-39.87
4540.00,-39.96
4550.00,-40.05
4560.00,-40.14
4570.00,-40.23
4580.00,-40.32
4590.00,-40.41
4600.00,-40.50
4610.00,-40.59
4620.00,-40.68
4630.00,-40.77
4640.00,-40.86
4650.00,-40.95
4660.00,-41.04
4670.00,-41.13
4680.00,-41.22
4690.00,-41.31
4700.00,-41.40
4710.00,-41.49
4720.00,-41.58
4730.00,-41.67
4740.00,-41.76
4750.00,-41.85
4760.00,-41.94
4770.00,-42.03
4780.00,-42.12
4790.00,-42.21
4800.00,-42.30
4810.00,-42.39
4820.00,-42.48
4830.00,-42.57
4840.00,-42.66
4850.00,-42.75
4860.00,-42.84
4870.00,-42.93
4880.00,-43.02
4890.00,-43.11
4900.00,-43.20
4910.00,-43.29
4920.00,-43.38
